"Mary-Kate &amp; Ashley Sweet 16 #6: My Best Friend's Boyfriend : (My Best Friend's Boyfriend) (Mary-Kate and Ashley Sweet 16, 6)",9178,60528125,Mary-Kate &amp; Ashley Olsen,,HarperEntertainment,2002
No Use Dying over Spilled Milk: A Pennsylvania Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback)),9179,451188543,Tamar Myers,,Signet Book,1997
Strange Bedpersons,9180,1551667436,Jennifer Crusie,,Mira,2003
Lead Me On,9181,312983484,Julie Ortolon,,St. Martin's Paperbacks,2003
Stuffed: Adventures of a Restaurant Family,9182,375724990,Patricia Volk,,Vintage Books USA,2002
Kiss Lonely Goodbye,9183,60089296,Lynn Emery,,HarperTorch,2003
Room Service,9184,312984227,Beverly Brandt,,St. Martin's Paperbacks,2003
Harlem Sunset,9185,1592680291,Kris Kumar,,Rockhouse Press,2003
Becoming Maren,9186,1594140812,Africa Fine,,Five Star (ME),2003
The Crush,9187,446613053,Sandra Brown,,Warner Books,2003
Tiles and Tribulations (Den of Antiquity Mysteries),9188,380819651,Tamar Myers,,Avon,2003
The Chocolate Bear Burglary: A Chocoholic Mystery (Chocoholic Mysteries),9189,451207475,Joanna Carl,,Signet Book,2002
Honey Moon,9190,671735934,Susan Elizabeth Phillips,,Pocket,1993
Chocolate Chip Cookie Murder (Hannah Swensen Mysteries (Paperback)),9191,075820230X,Joanne Fluke,,Kensington Publishing Corporation,2001
The Last Suppers,9192,055357258X,DIANE MOTT DAVIDSON,,Crimeline,1995
A Tax Deductible Death,9193,425181839,Malinda Terreri,,Prime Crime,2001
Motherhood Is Murder,9194,60525010,Carolyn Hart,,Avon,2003
Living Large,9195,451207653,Rochelle Alers,,Signet Book,2003
Eat Drink and Be Wary: A Pennsylvania Dutch Mystery With Recipes (PennDutch Mysteries),9196,451192311,Tamar Myers,,Signet Book,1998
"GIVER, THE (Yearling Books (Paperback))",9197,440228921,LOIS LOWRY,,Yearling,1999
Murder on the Glitter Box,9198,1575662450,Steve Allen,,Kensington Publishing Corporation,1998
Rebel: The Life and Legend of James Dean,9199,60176563,Donald Spoto,,Harpercollins,1996
The Fruit of Stone,9200,1573222232,Mark Spragg,,Riverhead Books,2002
"Ahab's Wife: Or, The Star-Gazer: A Novel",9201,688177859,Sena Jeter Naslund,,Perennial,2000
Boone'S Lick,9202,684868865,Larry McMurtry,,Simon &amp; Schuster,2000
Angels Flight (Detective Harry Bosch Mysteries),9203,446607274,Michael Connelly,,Warner Books,2000
Turn of the Screw (Dover Thrift Editions),9204,486266842,Henry James,,Dover Publications,1991
The Professor's House (Vintage Classic),9205,679731806,Willa Cather,,Vintage Books USA,1990
Women Sleuths (Academy Mysteries Novellas),9206,897331575,Martin H. Greenberg,,Academy Chicago Publishers,1985
Misterio de Merlin,9207,8440685270,Marten Coombe,,Grupo Zeta,1998
Tristes armas (FÃ³ra de xogo),9208,8475078427,Marina Mayoral,,Xerais,1994
A Connecticut Yankee in King Arthur's Court (Bantam Classic),9209,553211439,Mark Twain,,Bantam Books,1994
El Fantasma De Canterville,9210,8420646113,Oscar Wilde,,Alianza,1996
El Diablo De LA Botella/the Bottled Imp,9211,8420646717,Robert Louis Stevenson,,Alianza,1996
La Venganza de la Bruja,9212,8440672322,Christopher Pike,,Ediciones B,1997
Los Extraterrestres - 4,9213,8440668724,Christopher Pike,,Ediciones B,1997
"Cueva Embrujada - 3, La",9214,8440668716,Christopher Pike,,Ediciones B,1997
El Aullido del Fantasma - 2,9215,8440668708,Christopher Pike,,Ediciones B,1997
El Mono Blanco - 9,9216,8440666608,R. L. Stine,,Ediciones B,1997
Zen in the Art of Writing,9217,553296345,Ray Bradbury,,Bantam Books,1992
The Glass Teat: Essays of Opinion on the Subject of Television,9218,441289886,Harlan Ellison,,Ace Books,1983
Couplehood,9219,553573136,PAUL REISER,,Bantam,1995
Sunshine Sketches of a Little Town (New Canadian Library),9220,771099843,STEPHEN LEACOCK,,New Canadian Library,1989
The Theban Plays (Penguin Classics),9221,140440038,Sophocles,,Penguin Books,1970
A Rulebook for Arguments,9222,872201562,Anthony Weston,,Hackett Publishing Company,1992
"Life in the Word: Teachings, quotes, personal insights, and humor from one of today's leading ministers",9223,1577940040,Joyce Meyer,,Harrison House,1997
10 critical keys for highly effective Mormon families,9224,1555171559,William G Dyer,,"Cedar Fort, Inc",1994
365 TV-Free Activities You Can Do with Your Child,9225,1558505857,Steve Bennett,,Adams Media Corporation,1996
Dragonfly in Amber,9226,385302312,DIANA GABALDON,,Delacorte Press,1992
"Pillar of Light: A Historical Novel (Work and the Glory, Vol 1)",9227,088494770X,Gerald N. Lund,,Deseret Book Co,1994
Voyager,9228,385302320,DIANA GABALDON,,Delacorte Press,1993
Complete Stories,9229,142437212,Dorothy Parker,,Penguin Books,2003
Complications: A Surgeon's Notes on an Imperfect Science,9230,805063196,Atul Gawande,,Metropolitan Books,2002
Stones for Ibarra (Penguin Contemporary American Fiction Series),9231,140075623,Harriet Doerr,,Penguin Books,1988
Bad Girl Creek : A Novel,9232,743217713,Jo-Ann Mapson,,Simon &amp; Schuster,2002
Diary of a Manhattan Call Girl,9233,609810103,Tracy Quan,,Three Rivers Press (CA),2003
Kits Law,9234,670886017,Donna Morrissey,,Penguin Putnam~childrens Hc,1999
House Made of Dawn (Perennial Library),9235,60916338,N. Scott Momaday,,Harpercollins,1989
Code to Zero,9236,451204530,Ken Follett,,Signet Book,2001
Chariot,9237,812562852,Charles Grant,,Tor Books (Mm),2000
The Matchlock Gun,9238,698116801,Walter Edmonds,,Putnam Publishing Group,1998
Only Planet of Choice: Insight from the Far Reaches of the Universe,9239,1858600006,Palden Jenkins,,Salamander Books Ltd,1993
Jew Boy,9240,964374099,Alan Kaufman,,Foxrock Books,2001
Wild at Heart,9241,451205987,Patricia Gaffney,,New American Library,2002
The Bluebook Solution,9242,1591290902,Ceil Cleveland,,Publishamerica,2002
Sirens,9243,449211525,Eric Lustbader,,Fawcett Books,1991
The Master Cure,9244,515101877,Charles H. Buck,,Jove Books,1989
The Marilyn Tapes: A Novel,9245,812522362,E. J. Gorman,,Tor Books (Mm),1995
Getting Over It,9246,006098824X,Anna Maxted,,Regan Books,2001
The Protocol,9247,812561880,April Christofferson,,Forge,2000
Daughter of the Fifth Moon,9248,451203569,Lynn Armistead McKee,,Signet Book,2001
American Daughter Gone to War: On the Front Lines With an Army Nurse in Vietnam,9249,688111882,Winnie Smith,,Harpercollins,1992
The Scandalous Summer of Sissy LeBlanc : A Novel,9250,60505885,Loraine Despres,,Perennial,2002
Mr. X,9251,679401385,Peter Straub,,Random House Trade,1999
Echoes,9252,440213886,MAEVE BINCHY,,Dell,1989
Hidden Riches,9253,515116068,Nora Roberts,,Jove Books,2004
Daughters of Song,9254,679419691,Paula Huston,,Random House Inc,1995
White Doves at Morning : A Novel,9255,743244710,James Lee Burke,,Simon &amp; Schuster,2002
An Amateur Corpse,9256,425044890,Simon Brett,,Berkley Publishing Group,1980
The Inheritance (Penguin Classics),9257,140436669,Louisa May Alcott,,Penguin Books,1998
Stories,9258,394742494,Doris May Lessing,,Vintage Books USA,1980
Dead As a Dodo: A Homer Kelly Mystery (Viking Mystery Suspense),9259,670862215,Jane Langton,,Viking Books,1996
The Shortest Day: Murder at the Revels : A Homer Kelly Mystery,9260,670847100,Jane Langton,,Penguin USA,1995
Good Terrorist,9261,586068805,Doris Lessing,,Hunter Publishing+inc,0
Summer of My German Soldier,9262,553259016,Bette Greene,,Bantam Books,1984
Wlt: A Radio Romance,9263,670818577,Garrison Keillor,,Penguin USA,1991
Babycakes,9264,60910992,Armistead Maupin,,HarperCollins Publishers,1984
Washington Square,9265,60955716,Henry James,,HarperCollins Publishers,2000
War Between the Tates,9266,394462017,Alison Lurie,,Random House Inc,1974
Gluttony: Ample Tales of Epicurean Excess,9267,811812693,John Miller,,Chronicle Books Llc,1996
A Relative Stranger: Stories,9268,393322203,Charles Baxter,,W.W. Norton &amp; Company,2001
A Stolen Past,9269,30622093,John Knowles,,Henry Holt &amp; Co,1983
Jewel in the Crown,9270,380404109,Paul Scott,,Harper Mass Market Paperbacks (Mm),1983
Heat and Dust (Perennial Library),9271,60806419,Ruth Prawer Jhabvala,,HarperCollins Publishers,1983
Particularly Cats,9272,158080036X,Doris May Lessing,,Burford Books,2000
The Normandie Affair,9273,038517652X,Elizabeth Villars,,Doubleday Books,1982
A man and two women: Stories (A Touchstone book),9274,671541900,Doris May Lessing,,Simon &amp; Schuster,1984
The Carousel,9275,312926294,Rosamunde Pilcher,,St. Martin's Press,1991
Another Self (Common Reader Editions),9276,1585790087,James Lees-Milne,,Trafalgar Square,2000
Jane and Prudence,9277,60805943,Barbara Pym,,HarperCollins Publishers,1982
Patriotic Murders,9278,425089002,Agatha Christie,,Berkley Publishing Group,1986
The Silent Gondoliers: A Fable by S. Morgenstern,9279,345312791,William Goldman,,Ballantine Books,1983
The Naive and Sentimental Lover,9280,394473361,John Le Carre,,Random House Inc,1971
Tango November,9281,689107943,John Howlett,,Atheneum,1977
The Michaelmas Tree,9282,312532253,Helen Ashfield,,St Martins Pr,1982
Ice Stars (All Aboard Reading. Level 3),9283,448416492,S. A. Kramer,,Grosset &amp; Dunlap,1997
"The Mystery on the Ice (Boxcar Children Special (Cloth), No 1)",9284,807554146,Gertrude Chandler Warner,,Albert Whitman &amp; Company,1993
Winnie Ille Pu: A Latin Version of A. A. Milne's Winnie-The-Pooh,9285,525483357,A. A. Milne,,Dutton Children's Books,1987
Tennis Shoes,9286,044048605X,Noel Streatfeild,,Yearling Books,1984
The Hat,9287,399234616,Jan Brett,,Putnam Publishing Group,2002
"The Golden Compass (His Dark Materials, Book 1)",9288,679879242,PHILIP PULLMAN,,Knopf Books for Young Readers,1996
Phantom,9289,425057771,Dean R. Koontz,,Berkley Publishing Group,1986
Remember Me: A Search for Refuge in Wartime Britain,9290,088776519X,Irene N. Watts,,Tundra Books (NY),2000
Praying for Sleep,9291,451203054,Jeffrey Deaver,,Signet Book,2001
Blood Relations,9292,451184734,Barbara Parker,,Signet Book,1997
Holidays on Ice: Stories,9293,316779989,David Sedaris,,"Little, Brown",1997
The Late Child,9294,671568183,Larry McMurtry,,Pocket,1996
Hide &amp; Seek,9295,446603716,James Patterson,,Warner Books,1996
"Darkness, Take My Hand (Patrick Kenzie/Angela Gennaro Novels)",9296,380726289,Dennis Lehane,,HarperTorch,1997
Wanderlust,9297,440193613,Danielle Steel,,Dell,1987
"Mr. Wilson's Cabinet Of Wonder : Pronged Ants, Horned Humans, Mice on Toast, and Other Marvels of Jurassic Technology",9298,679764895,LAWRENCE WESCHLER,,Vintage,1996
Good in Bed,9299,743418166,Jennifer Weiner,,Atria,2001
Looking Back,9300,440235774,Belva Plain,,Dell Publishing Company,2002
Power of a Woman,9301,61094404,Barbara Taylor Bradford,,HarperTorch,1998
Summer in Eclipse Bay,9302,515133418,Jayne Ann Krentz,,Jove Books,2002
Daddy's Little Girl,9303,743460529,Mary Higgins Clark,,Pocket,2003
The Neverending Story,9304,140386335,Michael Ende,,Puffin Books,1996
"Besieged (Harlequin Historical, No 289)",9305,373288891,Laurel Ames,,Harlequin,1995
"Whirlwind (Tyler, Book 1)",9306,373825013,Nancy Martin,,Harlequin,1992
"Tyler #2 Bright Hopes (Tyler, No. 2)",9307,373825021,Pat Warren,,Harlequin,1992
False Prophet: A Peter Decker/Rina Lazarus Mystery (Peter Decker &amp; Rina Lazarus Novels (Paperback)),9308,449148408,Faye Kellerman,,Fawcett Books,1994
Scare Tactics,9309,312957920,Elizabeth Manz,,St. Martin's Press,1996
Travels,9310,345359321,Michael Crichton,,Ballantine Books,1989
Body Count,9311,345377672,William X. Kienzle,,Fawcett Books,1993
E.T.The Extra-Terrestrial: A Novel,9312,743216024,William Kotzwinkle,,Touchstone,2002
Le cadeau du millionnaire: Un conte sur le travail et l'amour,9313,2890379302,Mark Fisher,,QuÃ©bec AmÃ©rique,1998
Lake Wobegon Days (Wisconsin),9314,140131612,Garrison Keillor,,Penguin Books,1995
Wake Up Barbara and Help Me Find this Snake,9315,741410060,Barbara Watson,,Infinity Publishing.com,2002
Proust: Swann's Way (Landmarks of World Literature),9316,521315441,Sheila Stern,,Cambridge University Press,1989
What's a Birthday Mama?,9317,741404540,Pegi Handley,,Buy Books on the web.com,2000
The Letter of the Law,9318,446609951,Tim Green,,Warner Books,2001
Carrie,9319,451157443,Stephen King,,Signet Book,1994
Review Book for Clep General Social Science Examination,9320,1560300027,Eileen Curristine,,"Comex Systems, Incorporated",1989
The Book of Daniel: A Novel,9321,452275660,E. L. Doctorow,,Plume Books,1996
Switcheroo,9322,60175680,Olivia Goldsmith,,HarperCollins Publishers,1998
REMEMBER ME,9323,671867083,Mary Higgins Clark,,Simon &amp; Schuster,1994
Twanged,9324,446605360,Carol Higgins Clark,,Warner Books,1999
Stranger Is Watching,9325,671741209,Mary Higgins Clark,,Pocket,1991
Death in Lovers' Lane (Henrie O Mysteries (Paperback)),9326,380790025,Carolyn Hart,,Avon,1998
Schindler's List,9327,671880314,Thomas Keneally,,Touchstone,1993
A Painted House,9328,038550120X,JOHN GRISHAM,,Doubleday,2001
Bed &amp; Breakfast,9329,670860743,Lois Battle,,Viking Books,1996
Killer Hair,9330,451209486,Ellen Byerrum,,Signet Book,2003
The General's Daughter,9331,446513067,Nelson DeMille,,Warner Books,1992
"Murder in Central Park : A Bill Donovan Mystery (Jahn, Mike. Bill Donovan Mysteries.)",9332,312242220,Michael Jahn,,St. Martin's Minotaur,2000
LIFE WITH BILLY : LIFE WITH BILLY,9333,671665499,Brian Vallee,,Pocket,1989
The Starlight Princess and Other Princess Stories,9334,789426323,Belinda Downes,,DK Ink,1999
Mother and Daughter Tales (An Abbeville Anthology),9335,789202816,Josephine Evetts-Secker,,Abbeville Press,1996
I'm Not in the Mood: What Every Woman Should Know About Improving Her Libido,9336,688172253,Judith Reichman,,Perennial Currents,1999
Celebrate the Seasons,9337,891091165,Stanley,,Navpress Publishing Group,1988
NIV Womens Devotional Bible 2,9338,310918421,Joni Eareckson Tada,,Zondervan,1996
Father and Daughter Tales (An Abbeville Anthology),9339,789203928,Josephine Evetts-Secker,,Abbeville Press,1997
The Super Coupon Shopping System: Ingenious New Ways to Save $$$$ on Every Shopping Bill,9340,1562827979,Susan J. Samtur,,Hyperion Books,1994
Great theme parties for children,9341,806974109,Irene N Watts,,Sterling Pub. Co,1991
Food for the Hungry Heart: Daily Devotions for Overeaters (Serenity Meditation Series),9342,840732228,Cynthia Rowland McClure,,Thomas Nelson Inc,1991
Becoming a Woman of Excellence,9343,891090665,Cynthia Heald,,Navpress,1986
A Murder of Quality (Thorndike Press Large Print Basic Series),9344,896218643,John Le Carre,,Thorndike Pr,1989
Sugarplum Dead: A Death on Demand Mystery (Death on Demand Mysteries (Hardcover)),9345,380977729,Carolyn G. Hart,,William Morrow &amp; Company,2000
Resort To Murder: A Henrie O Mystery,9346,380977737,Carolyn G. Hart,,William Morrow &amp; Company,2001
The Oath,9347,849944767,Frank E. Peretti,,WestBow Press,2003
No Language but a Cry (Laurel-Leaf Library),9348,440364574,Richard D'Ambrosio,,Laurel,1988
Rivethead : Tales from the Assembly Line,9349,446394009,Ben Hamper,,Warner Books,1992
The Vine of Desire: A Novel,9350,038549730X,Chitra Banerjee Divakaruni,,Anchor Books/Doubleday,2003
A Whack on the Side of the Head: How You Can Be More Creative,9351,446391581,Roger von Oech,,Warner Books,1990
It's My F---ing Birthday : A Novel,9352,812967240,MERRILL MARKOE,,Villard,2002
The Polygamist,9353,971995907,Billy Wade Roebuck,,Brown Books,2002
Hells Island,9354,1589820010,"William D., Jr. Hardy",,American Book Publishing Group,2002
Work Clothes (Chic Simple) : Casual  Dress for Serious Work (Chic Simple Guides),9355,679447164,KIM JOHNSON GROSS,,Knopf,1996
Worker in the Cane: A Puerto Rican Life History,9356,393007316,Sidney W. Mintz,,W. W. Norton &amp; Company,1974
Underboss: Sammy the Bull Gravano's Story of Life in the Mafia,9357,61096644,Peter Maas,,HarperTorch,1997
The Heartbreak Handbook: How to Survive the Worst 24 Hours of Your Life and Move on,9358,449907570,Valerie Frankel,,Ballantine Books,1994
My Secret History,9359,804105146,Paul Theroux,,Ivy Books,1990
The Would-Be Widow,9360,451155815,Mary Jo Putney,,New Amer Library (Mm),1988
The Presents of Angels,9361,1589820681,Warren J. Ludlow,,Amer Book Pub,2002
How to Stay Married &amp; Love It: Solving the Puzzle of a SoulMate Marriage,9362,971931429,Nancy Landrum,,River Publishing,2002
Religious Nationalism: Hindus and Muslims in India,9363,520082567,Peter Van Der Veer,,University of California Press,1994
Book Club,9364,1551665301,Mary Alice Monroe,,Mira,1999
The Death of a Dancing Fool (Berkley Prime Crime Series),9365,425151425,Carole Berry,,Berkley Pub Group,1996
Goodbye Doesn't Mean Forever,9366,553280074,LURLENE MCDANIEL,,Bantam,1989
Beauty: A Retelling of the Story of Beauty and the Beast,9367,64404773,Robin McKinley,,HarperCollins Publishers,1993
Financing Your Business (Made E-Z Guides),9368,156382485X,Harold R. Lacy,,Made E-Z Products,2001
Science and Health with Key to the Scriptures (W.M.B.E.),9369,879522593,Mary Baker Eddy,,Writings of Mary Baker Eddy,2000
Night Storm,9370,380756234,Catherine Coulter,,Avon,1990
The Enemy Within,9371,446603856,Larry Bond,,Warner Books,1997
The Ten Thousand,9372,671885650,Harold Coyle,,Pocket,1994
Lick the Sugar Habit,9373,895296950,Nancy Appleton,,Avery Publishing Group,1996
SPENDING: A Novel,9374,684852047,Mary Gordon,,Scribner,1999
Deep Water Passage,9375,671002821,Ann Linnea,,Pocket,1997
In Maremma: Life and a House in Southern Tuscany,9376,1582430616,David Leavitt,,Counterpoint Press,2001
Ender's Game,9377,812589041,Orson Scott Card,,Tor Books,1999
The Way You Wear Your Hat: Frank Sinatra and the Lost Art of Livin',9378,60931752,Bill Zehme,,Perennial,1999
Boomers Really Can Put Old on Hold,9379,966784219,Barbara M. Morris,,Image F/X Publications,2002
Living in Shadows: How to Help the Stray Cat in Your Life (Without Adding To the Problem),9380,1931395004,Ann K. Fisher,,Not Avail,2002
I Should Be Extremely Happy in Your Company (Lewis &amp; Clark Expedition),9381,670031895,Brian Hall,,Viking Books,2003
Rebel Private: Front and Rear : Memoirs of a Confederate Soldier,9382,452011574,W. A. Fletcher,,Plume Books,1997
French Impressions: The Adventures of an American Family,9383,451200985,John S. Littell,,New American Library,2000
The Bay of Angels,9384,375505822,Anita Brookner,,Random House,2001
