BookName,BookId,ISSN,Auth,Category,Publisher,PublishTime,isBorrowed,Reserve,location
Manila.,9637,3442449898,Alex Garland,Computer,Goldmann,2001,0,10,Library
Schwarzes Eis.,9638,3453108191,Michael Connelly,Computer,Heyne,1996,0,10,Library
Diamanten - Dynastie. Roman.,9639,3442067855,Sidney Sheldon,Computer,Goldmann,1995,0,10,Library
Im Schatten der GÃ?Â¶tter. Roman.,9640,3442092639,Sidney Sheldon,Computer,Goldmann,1989,0,10,Library
Der Tote ist immer der Butler.,9641,3612275232,Dorothy Cannell,Computer,Econ Tb.,1998,0,10,Library
Die Internet- Generation. Wie wir von unseren Computern gefressen werden.,9642,3784427855,Thomas Feibel,Computer,Langen/MÃ?Â¼ller,2001,0,10,Library
Car-Free in Boston: The Guide to Public Transit in Greater Boston &amp; New England (9th ed),9643,945990049,Robert Gentile,Computer,Assn for Public Transportation,1995,0,10,Library
"Weight, Sex, and Marriage: A Delicate Balance",9644,898620600,Richard B. Stuart,Computer,Guilford Publications,1994,0,10,Library
A Season Beyond a Kiss,9645,380807939,Kathleen E. Woodiwiss,Computer,Avon Trade,2000,0,10,Library
Border Music,9646,446602736,Robert James Waller,Computer,Warner Books,1996,0,10,Library
Celestial Navigation,9647,425098400,Anne Tyler,Computer,Ivy Books,1993,0,10,Library
Overcoming Overeating,9648,449904075,JANE R. HIRSCHMANN,Computer,Ballantine Books,1989,0,10,Library
The Burden of Proof,9649,446360589,Scott Turow,Computer,Warner Books,1991,0,10,Library
Mirror Image,9650,385315090,Danielle Steel,Computer,Delacorte Press,1998,0,10,Library
Irresistible Forces,9651,385319606,DANIELLE STEEL,Computer,Delacorte Press,1999,0,10,Library
Lightning,9652,385311923,DANIELLE STEEL,Computer,Delacorte Press,1995,0,10,Library
Star,9653,440500729,Danielle Steel,Computer,Delacorte Press,1989,0,10,Library
Daddy,9654,385297661,Danielle Steel,Computer,Delacorte Press,1989,0,10,Library
Accident,9655,385306024,Danielle Steel,Computer,Delacorte Press,1994,0,10,Library
Peachtree Road,9656,345362721,Anne Rivers Siddons,Computer,Ballantine Books,1989,0,10,Library
Master of the Game,9657,446802204,Sidney Sheldon,Computer,Not Avail,1983,0,10,Library
If Tomorrow Comes,9658,446329894,Sidney Sheldon,Computer,Warner Books> C/o Little Br,1986,0,10,Library
Hush Money,9659,399144587,Robert B. Parker,Computer,Putnam Pub Group,1999,0,10,Library
Black Market,9660,671639218,James Patterson,Computer,Pocket Books,1987,0,10,Library
Degree of Guilt,9661,679420649,Richard North Patterson,Computer,Random House Inc,1993,0,10,Library
The Pied Piper,9662,786889551,Ridley Pearson,Computer,Hyperion,1999,0,10,Library
Probable Cause,9663,312923856,Ridley Pearson,Computer,St. Martin's Press,1992,0,10,Library
The First Victim,9664,786889667,Ridley Pearson,Computer,Hyperion,2000,0,10,Library
True Colors,9665,804111111,Doris Mortman,Computer,Ivy Books,1996,0,10,Library
First Born,9666,055327032X,Doris Mortman,Computer,Bantam Books,1988,0,10,Library
Out of Nowhere,9667,821762532,Doris Mortman,Computer,Zebra Books,1999,0,10,Library
After the Fire,9668,044023574X,Belva Plain,Computer,Dell Publishing Company,2001,0,10,Library
Positive Lives: Responses to HIV : A Photodocumentary (The Cassell Aids Awareness),9669,304328464,Steve Mayes,Computer,Cassell,1994,0,10,Library
Ghost King (Stones of Power),9670,345379020,David Gemmell,Computer,Del Rey Books,1996,0,10,Library
"Prodigy, The",9671,310235561,Alton Gansky,Computer,Zondervan Publishing Company,2001,0,10,Library
Science Fiction: The Best of 2002 (Science Fiction: The Best of ...),9672,743458168,Robert Silverberg,Computer,I Books,2003,0,10,Library
A Treasure Deep: Incalculable Wealth Awaits... But Is It Worth The Cost?,9673,1586606735,Alton Gansky,Computer,Promise Press,2003,0,10,Library
False Positive,9674,1578565677,William Cutrer,Computer,Waterbrook Press,2002,0,10,Library
The Prodigal Project: Genesis (Prodigal Project (Paperback)),9675,452284201,Ken Abraham,Computer,Plume Books,2003,0,10,Library
TÃ?Â¶dliche LÃ?Â¼gen.,9676,349223562X,Gemma OConnor,Computer,Piper,2002,0,10,Library
Sage comme une image: Essai biographique sur le cinÃ©ma et autres images d'ici et d'ailleurs (Collection CinÃ©ma),9677,2890199029,Jean-Pierre Lefebvre,Computer,"Diffusion, DimÃ©dia",1993,0,10,Library
Most Art Sucks: Five Years of Coagula,9678,1889195162,Walter Robinson,Computer,Smart Art Press,1998,0,10,Library
The End of Gay : (And the Death of Heterosexuality),9679,1904132073,Bert Archer,Computer,Fusion Press,2002,0,10,Library
Saga,9680,2070408450,Tonino Benacquista,Computer,Gallimard,1999,0,10,Library
Faithful Unto Death (Chief Inspector Barnaby Mysteries (Paperback)),9681,312972954,Caroline Graham,Computer,St. Martin's Minotaur,2000,0,10,Library
Ballykissangel: A Sense of Place: A Sense of Place,9682,912333634,Hugh Miller,Computer,Pub Group West,1999,0,10,Library
The Mammoth Book of Historical Detectives (Mammoth Book),9683,786702141,Michael Ashley,Computer,Carroll &amp; Graf Publishers,1995,0,10,Library
La Ingratitud,9684,8433961519,Alain Finkielkraut,Computer,Anagrama,2001,0,10,Library
El Mal Samaritano: El Altruismo En Tiempos de Escepticismo,9685,8433961543,Helena Bejar,Computer,Editorial Anagrama,2001,0,10,Library
"El amor, las mujeres y la vida",9686,8420482137,Mario Benedetti,Computer,"Alfaguara Ediciones, S.A. (Spain)",1999,0,10,Library
Lazarillo de Tormes,9687,8431635460,Anonimo,Computer,Vicens Vives,2000,0,10,Library
La isla y los demonios (ColecciÃ³n Destinolibro ; 38),9688,842330681X,Carmen Laforet,Computer,Ediciones Destino,1977,0,10,Library
Una Habitacion Propia,9689,843221521X,Virginia Woolf,Computer,Editorial Seix Barral,1997,0,10,Library
"The $100,000 Club: How to Make a Six-Figure Income",9690,446520837,D. A. Benton,Computer,Warner Books,1998,0,10,Library
Inside Vacationland: New Fiction from the Real Maine,9691,937966185,Mark Melnicove,Computer,Tilbury House Pub,1985,0,10,Library
The Pearl (Penguin Classics),9692,141312556,John Steinbeck,Computer,Penguin Books Ltd,2001,0,10,Library
Cronica De Una Muerte Anunciada,9693,9871138016,Gabriel Marques Garcia,Computer,Debols!llo,2002,0,10,Library
The Memoirs of Hadrian,9694,374503486,Marguerite Yourcenar,Computer,"Farrar, Straus and Giroux",1963,0,10,Library
Collection Litteraire : Seizieme Siecle,9695,2040162097,Andre Lagarde,Computer,Schoenhofs Foreign Books,1988,0,10,Library
Tu Sexo Es Tuyo,9696,8401377250,Sylvia De Bejar,Computer,"Plaza &amp; Janes Editores, S.A.",2001,0,10,Library
Colomba,9697,2080700324,Prosper MÃ?Â©rimÃ?Â©e,Computer,Flammarion,1997,0,10,Library
The Adventures of Tom Sawyer (Illustrated Library for Children),9698,051722108X,Mark Twain,Computer,Gramercy Books,2002,0,10,Library
Robinson Crusoe,9699,762414197,Daniel Defoe,Computer,Courage Books,2002,0,10,Library
"The Silence of the Sea/Le Silence De LA Mer: A Novel of French Resistance During the Second World War by \Vecors\""",9700,854963782,Lawrence Stokes,Computer,Berg Publishers,1992,0,10,Library
Horace,9701,225303939X,Corneille,Computer,LGF,1986,0,10,Library
Britannicus,9702,1840020830,Jean Racine,Computer,Theatre Communications Group,1999,0,10,Library
The Bomb,9703,152008675,Theodore Taylor,Computer,Harcourt Children's Books,1995,0,10,Library
Edgar Allan Poe Reader (Courage Literary Classics),9704,762405449,Edgar Allan Poe,Computer,Courage Books,1999,0,10,Library
A Girl Named Disaster,9705,140386351,Nancy Farmer,Computer,Puffin Books,1998,0,10,Library
Der Plan. JubilÃ?Â¤ums- Edition.,9706,359650533X,Gerhard Roth,Computer,"Fischer (Tb.), Frankfurt",2002,0,10,Library
Virus Ground Zero : Stalking the Killer Viruses with the Centers for Disease Control,9707,067102325X,Ed Regis,Computer,Pocket,1998,0,10,Library
Anatomy of a Crusade: 1213-1221 (Middle Ages Series),9708,812213238,James M. Powell,Computer,University of Pennsylvania Press,1990,0,10,Library
The Stories of Vladimir Nabokov,9709,679729976,VLADIMIR NABOKOV,Computer,Vintage,1996,0,10,Library
Actually Useful Internet Security Techniques,9710,1562055089,Larry Hughes,Computer,Macmillan Computer Pub,1995,0,10,Library
Troubleshooting &amp; Repairing PC Drives &amp; Memory Systems,9711,830645519,Stephen J. Bigelow,Computer,McGraw-Hill,1994,0,10,Library
Black Genealogy,9712,933121539,Charles L. Blockson,Computer,Black Classic Press,1997,0,10,Library
"Mary'S Child (Whose Child?) (Silhouette Intimate Moments, No 881)",9713,373078811,Terese Ramin,Computer,Silhouette,1998,0,10,Library
"In Bed With The Boss'S Daughter (Desire, 1380)",9714,373763808,Bronwyn Jameson,Computer,Silhouette,2001,0,10,Library
Isola Dell Caduto,9715,8804483385,Carlo Lucarelli,Computer,Mondadori Italian,0,0,10,Library
Inscrutable Americans,9716,8171670407,Mathur Anurag,Computer,South Asia Books,1996,0,10,Library
"The Making of the African Queen or How I Went to Africa With Bogart, Bacall, and Huston and Almost Lost My Mind",9717,452261457,Katharine Hepburn,Computer,Penguin USA,1990,0,10,Library
TOLKIEN : The Illustrated Encyclopaedia,9718,002031275X,David Day,Computer,Scribner Paper Fiction,1992,0,10,Library
Ethics: Subjectivity and Truth (Essential Works of Michel Foucault),9719,1565843525,Michel Foucault,Computer,New Press,1997,0,10,Library
Liar's Poker: Rising Through the Wreckage on Wall Street,9720,140143459,Michael Lewis,Computer,Penguin Books,1990,0,10,Library
Masculinities in Aotearoa/New Zealand,9721,864693257,Robin Law,Computer,Dunmore Press,1999,0,10,Library
Modern Epistemology: A New Introduction,9722,70212147,Alec  Fisher,Computer,McGraw-Hill Humanities/Social Sciences/Languages,1994,0,10,Library
Judaism: A Very Short Introduction (Very Short Introductions),9723,192853902,Norman Solomon,Computer,Oxford University Press,2000,0,10,Library
Ciudad De Dios (Andanzas),9724,8483102358,Paulo Lins,Computer,Tusquets USA Pub,2003,0,10,Library
False Memory,9725,553580221,Dean R. Koontz,Computer,Bantam Books,2000,0,10,Library
"Phaedrus and the Seventh and Eighth Letters: And, the Seventh and Eighth Letters (Penguin Classics)",9726,140442758,Plato,Computer,Penguin Books,1977,0,10,Library
The Hottest State,9727,679781358,Ethan Hawke,Computer,Vintage Books USA,1997,0,10,Library
Situation Ethics: The New Morality,9728,664246915,Joseph Francis Fletcher,Computer,Presbyterian Pub Corp,1966,0,10,Library
Junglee Girl,9729,1879960400,Ginu Kamani,Computer,Aunt Lute Books,1995,0,10,Library
"The Ruby Knight (Eddings, David//Elenium)",9730,345370430,David Eddings,Computer,Ballantine Books,1990,0,10,Library
The Unloved,9731,553272616,John Saul,Computer,Bantam Books,1988,0,10,Library
When Things Fall Apart: Heart Advice for Difficult Times,9732,1570621608,PEMA CHODRON,Computer,Shambhala,1996,0,10,Library
How to Practice : The Way to a Meaningful Life,9733,743427084,The Dalai Lama,Computer,Atria,2001,0,10,Library
The Buddhist Vision,9734,712610847,Alex Kennedy,Computer,Rider,1985,0,10,Library
A Pebble for Your Pocket,9735,1888375051,Thich Nhat Hanh,Computer,Parallax Pr,2002,0,10,Library
"The Accidental Buddhist: Mindfulness, Enlightenment, and Sitting Still, American Style",9736,385492677,Dinty W. Moore,Computer,Main Street Books,1999,0,10,Library
"Open Heart, Clear Mind",9737,937938874,Chodron Thubten,Computer,Snow Lion Publications,1990,0,10,Library
The Computer Connection,9738,671039016,Alfred Bester,Computer,I Books,2000,0,10,Library
Half a Life,9739,20178506,Kirill Bulychev,Computer,Simon Schuster Trade,0,0,10,Library
World Soul,9740,20198507,Mikhail Emtsev,Computer,Simon Schuster Trade,0,0,10,Library
AT DEATHS DOOR,9741,068419001X,Robert Barnard,Computer,Scribner,1988,0,10,Library
Post No Bonds (Penguin Crime Fiction),9742,140126422,Marcia Biederman,Computer,Penguin USA,1989,0,10,Library
The Nantucket Diet Murders (Eugenia Potter Mysteries),9743,440162645,Virginia Rich,Computer,Dell,1986,0,10,Library
Lord Peter views the body,9744,450017095,Dorothy L Sayers,Computer,New English Library,1974,0,10,Library
Wolf in the Shadows,9745,892965258,Marcia Muller,Computer,Warner Books Inc,1993,0,10,Library
The Very Last Gambado (Lovejoy Mystery),9746,140147381,Jonathan Gash,Computer,Penguin USA,1991,0,10,Library
No Word from Winifred (Kate Fansler Novels (Paperback)),9747,345333810,AMANDA CROSS,Computer,Fawcett,1987,0,10,Library
The automotive history of Lucky Kellerman,9748,930031091,Steve Heller,Computer,Chelsea Green Pub. Co,1987,0,10,Library
EATING CHINESE FOOD NAKED : A NOVEL,9749,684814161,Mei Ng,Computer,Scribner,1998,0,10,Library
The KING IS DEAD : THE KING IS DEAD,9750,671734601,Sarah Shankman,Computer,Pocket,1993,0,10,Library
Murder in the CIA (Capital Crime Mysteries),9751,449212750,Margaret Truman,Computer,Fawcett Books,1991,0,10,Library
Stardust,9752,425127230,Robert B. Parker,Computer,Berkley Publishing Group,1996,0,10,Library
Once on a Time,9753,451155580,A.A. Milne,Computer,New Amer Library (Mm),1988,0,10,Library
"A LITTLE YELLOW DOG : Featuring an Original Easy Rawlins Short Story \Gray-Eyed Death\"" (Easy Rawlins Mysteries (Paperback))""",9754,671884298,Walter Mosley,Computer,Pocket,1997,0,10,Library
A Slipping-Down Life,9755,804108862,ANNE TYLER,Computer,Ivy Books,1992,0,10,Library
Second Nature,9756,399139087,Alice Hoffman,Computer,Putnam Pub Group,1994,0,10,Library
All Our Yesterdays,9757,385304374,Robert B. Parker,Computer,Bantam Dell Pub Group,1994,0,10,Library
The Hippopotamus,9758,679438793,Stephen Fry,Computer,Random House Inc,1995,0,10,Library
Rudi: Entering Infinity,9759,915801418,Rudrananda,Computer,Rudra Press,1994,0,10,Library
Buddhism Through American Women's Eyes,9760,1559390476,Karma Lekshe Tsomo,Computer,Snow Lion Publications,1995,0,10,Library
"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",9761,64471047,C. S. Lewis,Computer,HarperCollins,1994,0,10,Library
The Mists of Avalon,9762,345441184,MARION ZIMMER BRADLEY,Computer,Del Rey,2000,0,10,Library
Whatever You Want: Anything's Possible ... You Decide,9763,330491482,Rachel Timms,Computer,Pan Macmillan,2003,0,10,Library
Close to Shore: The Terrifying Shark Attacks of 1916,9764,767904141,Michael Capuzzo,Computer,Broadway Books,2002,0,10,Library
Madam Secretary: A Memoir,9765,786868430,Madeleine Albright,Computer,Miramax,2003,0,10,Library
Alone of All Her Sex: Myth and Cult of Virgin Mary,9766,394711556,Marina Warner,Computer,Vintage Books USA,1983,0,10,Library
La petite Ã?Â©cuyÃ?Â¨re a caftÃ?Â©,9767,2842190009,Jean-Bernard Pouy,Computer,Baleine,1997,0,10,Library
"Perfect Murder, Perfect Town",9768,60191538,Lawrence Schiller,Computer,Harpercollins,1999,0,10,Library
RealAge: Are You as Young as You Can Be?,9769,60191341,Michael F. Roizen M.D.,Computer,HarperResource,1999,0,10,Library
One Last Time: A Psychic Medium Speaks to Those We Have Loved and Lost,9770,425166929,John Edward,Computer,Berkley Publishing Group,2000,0,10,Library
Gold's Gym Weight Training Book,9771,425104044,Bill Dobbins,Computer,Berkley Publishing Group,1991,0,10,Library
What You Think of Me Is None of My Business,9772,051509479X,Terry Cole Whittaker,Computer,Jove Books,1991,0,10,Library
Coming Home,9773,312958129,Rosamunde Pilcher,Computer,St. Martin's Press,1996,0,10,Library
Dating Game,9774,385336314,Danielle Steel,Computer,Delacorte Press,2003,0,10,Library
Fortress America:  The American Military and the Consequences of Peace,9775,1891620452,William Greider,Computer,PublicAffairs,1999,0,10,Library
Mr. Popper's Penguins,9776,590477331,Richard Atwater,Computer,Scholastic Inc,0,0,10,Library
Die GÃ?Â¶tter der Erde.,9777,3530267147,Khalil Gibran,Computer,Walter-Verlag,1993,0,10,Library
Das Fraulein Von Scuderi,9778,3150000254,Hoffmann,Computer,"Philipp Reclam, Jun Verlag GmbH",0,0,10,Library
"Edition Suhrkamp, Nr.12, Tractatus logico-philosophicus",9779,3518100122,Ludwig Wittgenstein,Computer,Suhrkamp,1963,0,10,Library
Korrektur. Roman.,9780,3518380338,Thomas Bernhard,Computer,Suhrkamp,1988,0,10,Library
A Woman Named Jackie,9781,074930152X,C.David Heymann,Computer,Mandarin,1990,0,10,Library
Doping.,9782,3257232543,Dick Francis,Computer,Diogenes Verlag,2000,0,10,Library
Water Babies (Penguin Popular Classics),9783,140621466,Charles Kingsley,Computer,Penguin Books Ltd,1995,0,10,Library
Foucault's Pendulum,9784,345368754,Umberto Eco,Computer,Ballantine Books,1990,0,10,Library
Zuflucht im Teehaus. Roman.,9785,3492260640,Sujata Massey,Computer,Piper,2003,0,10,Library
"Das Beste, was einem Croissant passieren kann. Roman.",9786,3627001028,Pablo Tusset,Computer,Frankfurter Verlagsanstalt,2003,0,10,Library
Anne of Windy Poplars (Anne of Green Gables Novels (Paperback)),9787,553213164,L.M. MONTGOMERY,Computer,Bantam Classics,1983,0,10,Library
See How They Run,9788,446603929,James Patterson,Computer,Warner Books,1997,0,10,Library
"WE DID IT, TARA (PAXTON CHEERLEADERS 4) : WE DID IT, TARA (The Paxton Cheerleaders)",9789,067189787X,Katy Hall,Computer,Aladdin,1995,0,10,Library
Active Enzyme Lemon-Freshened Junior High School Witch,9790,440431476,Wallace Hildick,Computer,Dell Publishing,1974,0,10,Library
Anne's House of Dreams,9791,553213180,L.M. MONTGOMERY,Computer,Bantam Classics,1983,0,10,Library
Class Trip,9792,61067318,Bebe Faas Rice,Computer,Harpercollins Juvenile Books,1993,0,10,Library
Party Of Two (American Romance No. 243),9793,037316243X,Stella Cameron,Computer,Harlequin,1988,0,10,Library
ROAD TO NOWHERE : ROAD TO NOWHERE,9794,671745085,Christopher Pike,Computer,Simon Pulse,1993,0,10,Library
Hatchet,9795,014032724X,Gary Paulsen,Computer,Penguin USA,1988,0,10,Library
El Sid: Saint Vicious,9796,312155204,David Dalton,Computer,St Martins Pr,1997,0,10,Library
Outsider in Amsterdam (Grijpstra &amp; de Gier Mystery),9797,1569470170,Janwillem Van De Wetering,Computer,Soho Press,1994,0,10,Library
Season of Passion,9798,440177049,Danielle Steel,Computer,Dell,1980,0,10,Library
What to  Listen for in Music (Signet Classics (Paperback)),9799,451528670,Aaron Copland,Computer,Signet Classics,2002,0,10,Library
Exploring the Matrix: Visions of the Cyber Future,9800,074347502X,Karen Haber,Computer,I Books,2003,0,10,Library
